__label__UNINFORMATIVE	spy eps growth ests continue to come down many more cuts are coming too both 1q20 amp 2q20 periods are likely to go negative from covid-19 shutdowns httpurl
__label__UNINFORMATIVE	a cousin of mine based in us was arguing with his friends in india in support of the nyt piece that suspected coronavirus numbers of india he was sent this pic in response by bhakt friend if you can guess what he said in response u will give die rofling 🤣🤣🤣🤣 httpurl
__label__UNINFORMATIVE	coronavirus has killed the world supply chain nick begich joins the alex jones show to break down the fallout of the coronavirus pandemic and it's effect on the global supply chain infowars' most powerful product is back in stock get dna force… httpurl ltlt- httpurl
__label__INFORMATIVE	new our sister station is now reporting 11 cases of covid19 in west virginia there are none so far in mingo logan or wayne county
__label__UNINFORMATIVE	africa is using digital finance as a means to stem the spread of covid19 as cases grew in the continent’s major economies last week africa’s leader in digital payment adoption kenya turned to mobile-money as a public-health tool httpurl
__label__INFORMATIVE	ahs have confirmed the first presumptive positive case of coronavirus in edmonton today now there are 2 cases in alberta stay safe albertants
__label__INFORMATIVE	we are sorry to hear of the covid19 related death of angus webb technical director and founder of he died in hospital in spain last night our thoughts are with his family friends and work colleagues httpurl
__label__UNINFORMATIVE	"the church at liberty square in cartersville ga needs our prayers to date 41 church members have tested positive for covid19 covid-19 four are in critical condition and one died earlier today all after being exposed by one unsuspecting choir member”	informative
1245657604518334464	dude the usa has 217k cases of corona virus with 51k deaths your focus should be on your country don’t you think 	informative
1244504671248617474	a lawyer from new rochelle connected to one of the earliest us coronavirus clusters has recovered sufficiently to go home from the hospital httpurl	informative
1246059910040817666	number of covid-19 cases remains on rise with at least 1854 people in nc testing positive with at least 63 cases having been reported by thursday in forsyth county including one known death that local total has more than tripled from 17 a week ago httpurl	informative
1241824354104729604	 five university of tampa students are recovering after testing positive for covid-19 during spring break the school said” httpurl - resistbot-official five university of tampa students are recovering after httpurl	informative
1241550030403702786	breaking the number of coronavirus cases in san diego county rose from 131 on friday to 159 on saturday local health officials said httpurl	informative
1236101534091485185	 reporting tonight 425 pm minnesota reports first coronavirus case 520 pm first coronavirus case in oklahoma 635 pm connecticut reveals first coronavirus case 718 pm coronavirus case in kentucky announced 805 pm nebraska reports first case of coronavirus	informative
1236128196367650816	coronavirus updates cases spread across us as global total tops 100000 – cnet httpurl tech technews ranzware	informative
1241291908867133440	 agreed we are planning something next week to help showcase all the amazing work audit and qi teams are doing to assist with the fight of coronavirus watch this space clinicalauditchampions	uninformative
1235500466055696384	 coronavirus covid19 iran that’s 503 deaths in iran from the novel coronavirus starting to sound plausible because of what’s happening in italy but the demographic breakdown videos amp other details cia puts out about the outbreak there are shady 😏	informative
1242889187168321541	just in white house declares florida and texas major disaster b/c of covid2019 and will get assistance earlier today said he had applied for disaster assistance for maryland"
__label__UNINFORMATIVE	big thanks to our partner in health cliff avril family foundation for their grant this week to support our drive up coronavirus testing sites our patients and staff lt3 you healthytogether
__label__UNINFORMATIVE	 1/2 i trade mainly es_f futures( spx enlightening interview thank you one issue l take with covid19 economic bias is china’s recovery a limited to 80000cases b market even with that pmi held and is now well into strong recovery
__label__UNINFORMATIVE	gilan's positive signs were sadly short-lived health ministry representative in gilan states that [after a pause] there is continued growth of covid19 in the province and without self-isolation it will get much worse httpurl
__label__INFORMATIVE	not surprising uganda just reported its first case of a positive coronavirus patient in kenya two more cases been confirmed in kwale this is a really worrying trend for the region whose citizens are highly social and with very high context cultures
__label__UNINFORMATIVE	 the theory is interesting though seems like a long shot if the effect is real and mediated by ifn/ils it might also be detectable through unexpected improved outcomes for individuals positive for both flu and covid since flu would prime response test data likely insufficient
__label__INFORMATIVE	breaking mecklenburg county is now reporting 77 coronavirus cases ncdhhs says north carolina has 184 cases -- but that data does not include mecklenburg county's most recent update httpurl httpurl
__label__INFORMATIVE	maharashtra positive covid-19 cases rise to 537 with 47 new cases recorded in the state since last evening this include 28 new cases in mumbai followed by 15 in thane along with cases in pune and amravati covid19pandemic
__label__INFORMATIVE	from andamans to arunachal to border districts of rajasthan to jampk the latest positive cases related to tablighi jamaat conclave covid
__label__UNINFORMATIVE	he has to make sure you are deathly ill before he can be bothered with you impotus covid19 coronavirus trump says he doesn’t want a nationwide stay-at-home order because some states don’t have a high number of coronavirus cases httpurl
